ID Transaksi,Tanggal Transaksi,Nama Barang,Kategori,Jumlah Terjual,Harga Satuan,Total Harga,Metode Pembayaran
TX-20240726-006,2024-07-26,EzyDog Chest Plate Harness for Dogs,Aksesoris,10,55000,550000,QRIS
TX-20241013-003,2024-10-13,Frontline Plus Flea & Tick Treatment,Obat Hewan,4,50000,200000,QRIS
TX-20240225-005,2024-02-25,Nutri-Vet Multivitamin Chewable,Obat Hewan,7,50000,350000,QRIS
TX-20240810-003,2024-08-10,Life Cat Pouch - Salmon Adult,Makanan,10,12000,120000,Transfer
TX-20240928-003,2024-09-28,Rogz Utility Dog Leash - Medium,Aksesoris,6,250000,1500000,Tunai
TX-20240605-001,2024-06-05,Trixie Cat Scratching Post,Mainan,6,130000,780000,Transfer
TX-20240513-005,2024-05-13,Life Cat Pouch - Chicken Adult,Makanan,3,250000,750000,QRIS
TX-20240518-004,2024-05-18,Life Cat Tofu - Macha,Makanan,2,4500,9000,QRIS
TX-20240918-001,2024-09-18,Kong Classic Dog Chew Toy,Mainan,9,50000,450000,QRIS
TX-20240705-002,2024-07-05,Life Cat Pouch - Chicken Tuna Adult,Makanan,10,4500,45000,Transfer
TX-20240929-002,2024-09-29,Trixie Cat Scratching Post,Mainan,5,12000,60000,Tunai
TX-20240316-004,2024-03-16,Drontal Cat Dewormer,Obat Hewan,1,250000,250000,Tunai
TX-20240123-002,2024-01-23,Life Cat Pouch Dus,Makanan,4,12000,48000,Tunai
TX-20240815-001,2024-08-15,Life Cat Pouch - Kitten Tuna,Makanan,6,130000,780000,QRIS
TX-20240116-002,2024-01-16,Life Cat Pouch - Chicken Tuna Adult,Makanan,8,55000,440000,QRIS
TX-20241031-004,2024-10-31,Frontline Plus Flea & Tick Treatment,Obat Hewan,5,55000,275000,Tunai
TX-20240304-001,2024-03-04,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,5,4500,22500,Tunai
TX-20240222-003,2024-02-22,Kong Classic Dog Chew Toy,Mainan,3,4500,13500,Tunai
TX-20240508-003,2024-05-08,Life Cat Tofu - Mango,Makanan,3,130000,390000,Transfer
TX-20240828-003,2024-08-28,Life Cat Can - Tuna,Makanan,4,250000,1000000,Tunai
TX-20240109-001,2024-01-09,Nutri-Vet Multivitamin Chewable,Obat Hewan,3,55000,165000,Tunai
TX-20240603-002,2024-06-03,Life Cat Tofu - Mango,Makanan,4,12000,48000,Tunai
TX-20240519-004,2024-05-19,Life Cat Pouch - Kitten Salmon,Makanan,8,130000,1040000,Tunai
TX-20240926-004,2024-09-26,Life Cat Pouch - Chicken Tuna Adult,Makanan,7,250000,1750000,Tunai
TX-20240104-004,2024-01-04,Nutri-Vet Multivitamin Chewable,Obat Hewan,6,4500,27000,Transfer
TX-20240122-003,2024-01-22,Kong Puppy Teething Stick,Mainan,8,55000,440000,Tunai
TX-20240705-003,2024-07-05,Life Cat Can - Kitten Salmon,Makanan,1,250000,250000,Transfer
TX-20240304-002,2024-03-04,EzyDog Chest Plate Harness for Dogs,Aksesoris,2,250000,500000,QRIS
TX-20240524-005,2024-05-24,Trixie Cat Laser Pointer,Mainan,2,130000,260000,Tunai
TX-20240816-006,2024-08-16,Life Cat Can - Chicken,Makanan,5,12000,60000,Transfer
TX-20240415-003,2024-04-15,Life Cat Pouch Dus,Makanan,10,55000,550000,QRIS
TX-20240601-002,2024-06-01,Life Cat Pouch Dus,Makanan,7,55000,385000,Transfer
TX-20240516-004,2024-05-16,Life Cat Can - Tuna,Makanan,3,4500,13500,Transfer
TX-20240613-003,2024-06-13,Life Cat Pouch - Kitten Tuna,Makanan,7,4500,31500,QRIS
TX-20240728-004,2024-07-28,Kong Classic Dog Chew Toy,Mainan,10,130000,1300000,Transfer
TX-20240418-004,2024-04-18,Life Cat Can - Tuna,Makanan,5,12000,60000,QRIS
TX-20240612-003,2024-06-12,Life Cat Pouch - Salmon Adult,Makanan,4,4500,18000,Tunai
TX-20240616-002,2024-06-16,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,1,55000,55000,Tunai
TX-20241029-003,2024-10-29,Life Cat Pouch - Chicken Adult,Makanan,1,4500,4500,QRIS
TX-20240823-004,2024-08-23,Kong Puppy Teething Stick,Mainan,8,130000,1040000,QRIS
TX-20240527-003,2024-05-27,Life Cat Pouch - Chicken Adult,Makanan,7,12000,84000,Tunai
TX-20241104-005,2024-11-04,Kong Classic Dog Chew Toy,Mainan,9,250000,2250000,Transfer
TX-20240206-004,2024-02-06,Life Cat Can - Kitten Tuna,Makanan,10,12000,120000,Tunai
TX-20240515-002,2024-05-15,Kong Puppy Teething Stick,Mainan,5,12000,60000,QRIS
TX-20240906-005,2024-09-06,Life Cat Pouch - Kitten Tuna,Makanan,4,250000,1000000,Transfer
TX-20241110-003,2024-11-10,Life Cat Can - Tuna,Makanan,5,12000,60000,QRIS
TX-20240527-004,2024-05-27,Kong Classic Dog Chew Toy,Mainan,3,50000,150000,QRIS
TX-20240406-006,2024-04-06,Life Cat Pouch - Kitten Tuna,Makanan,6,50000,300000,QRIS
TX-20240310-002,2024-03-10,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,5,130000,650000,Tunai
TX-20240113-003,2024-01-13,Life Cat Tofu - Macha,Makanan,7,50000,350000,Tunai
TX-20240602-003,2024-06-02,Frontline Plus Flea & Tick Treatment,Obat Hewan,8,12000,96000,Transfer
TX-20240904-004,2024-09-04,Nutri-Vet Multivitamin Chewable,Obat Hewan,10,250000,2500000,QRIS
TX-20240406-007,2024-04-06,Kong Puppy Teething Stick,Mainan,4,4500,18000,Transfer
TX-20240701-003,2024-07-01,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,12000,72000,Tunai
TX-20240124-006,2024-01-24,Life Cat Can - Kitten Salmon,Makanan,1,12000,12000,Tunai
TX-20240930-003,2024-09-30,Rogz Utility Dog Leash - Medium,Aksesoris,8,50000,400000,Transfer
TX-20241004-001,2024-10-04,Trixie Cat Scratching Post,Mainan,10,50000,500000,QRIS
TX-20241031-005,2024-10-31,Life Cat Pouch - Kitten Chicken,Makanan,7,50000,350000,QRIS
TX-20240206-005,2024-02-06,Life Cat Pouch - Kitten Tuna,Makanan,9,50000,450000,Tunai
TX-20240807-003,2024-08-07,Life Cat Pouch - Chicken Tuna Adult,Makanan,6,50000,300000,Tunai
TX-20240419-001,2024-04-19,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,4500,27000,Tunai
TX-20240707-003,2024-07-07,Kong Puppy Teething Stick,Mainan,6,130000,780000,Transfer
TX-20240814-006,2024-08-14,Life Cat Can - Kitten Salmon,Makanan,9,130000,1170000,QRIS
TX-20240721-004,2024-07-21,Life Cat Tofu - Mango,Makanan,6,4500,27000,Transfer
TX-20240508-004,2024-05-08,Life Cat Pouch - Kitten Tuna,Makanan,7,130000,910000,Transfer
TX-20241024-002,2024-10-24,Life Cat Can - Chicken,Makanan,3,50000,150000,Transfer
TX-20240504-004,2024-05-04,Life Cat Tofu - Macha,Makanan,6,50000,300000,Tunai
TX-20240714-002,2024-07-14,Kong Puppy Teething Stick,Mainan,10,250000,2500000,Tunai
TX-20240709-002,2024-07-09,Life Cat Can - Kitten Salmon,Makanan,2,250000,500000,Tunai
TX-20240820-006,2024-08-20,Frontline Plus Flea & Tick Treatment,Obat Hewan,10,12000,120000,Transfer
TX-20240629-002,2024-06-29,Life Cat Can - Tuna,Makanan,1,12000,12000,QRIS
TX-20240325-006,2024-03-25,Life Cat Pouch - Chicken Tuna Adult,Makanan,6,4500,27000,QRIS
TX-20240125-004,2024-01-25,Life Cat Pouch Dus,Makanan,1,12000,12000,Transfer
TX-20240602-004,2024-06-02,Kong Classic Dog Chew Toy,Mainan,10,250000,2500000,Transfer
TX-20240725-002,2024-07-25,Life Cat Pouch - Salmon Adult,Makanan,1,55000,55000,QRIS
TX-20241125-003,2024-11-25,Nutri-Vet Multivitamin Chewable,Obat Hewan,9,250000,2250000,Transfer
TX-20240703-007,2024-07-03,Drontal Cat Dewormer,Obat Hewan,10,50000,500000,Tunai
TX-20240207-004,2024-02-07,Nutri-Vet Multivitamin Chewable,Obat Hewan,9,250000,2250000,Tunai
TX-20240707-004,2024-07-07,Rogz Utility Dog Leash - Medium,Aksesoris,4,55000,220000,Transfer
TX-20240501-002,2024-05-01,Trixie Cat Tunnel,Mainan,7,50000,350000,Tunai
TX-20241123-004,2024-11-23,Life Cat Tofu - Mango,Makanan,9,4500,40500,QRIS
TX-20241125-004,2024-11-25,Seresto Flea and Tick Collar for Dogs,Obat Hewan,8,4500,36000,Tunai
TX-20240123-003,2024-01-23,Life Cat Pouch Dus,Makanan,4,4500,18000,QRIS
TX-20240304-003,2024-03-04,Life Cat Pouch - Salmon Adult,Makanan,4,4500,18000,Tunai
TX-20240419-002,2024-04-19,Life Cat Can - Kitten Tuna,Makanan,6,55000,330000,QRIS
TX-20240420-001,2024-04-20,Life Cat Tofu - Mango,Makanan,3,130000,390000,Transfer
TX-20240329-005,2024-03-29,EzyDog Chest Plate Harness for Dogs,Aksesoris,1,130000,130000,QRIS
TX-20240723-002,2024-07-23,Frontline Plus Flea & Tick Treatment,Obat Hewan,1,250000,250000,QRIS
TX-20240123-004,2024-01-23,Life Cat Can - Chicken,Makanan,6,50000,300000,Transfer
TX-20240228-003,2024-02-28,Life Cat Pouch Dus,Makanan,3,55000,165000,QRIS
TX-20240722-002,2024-07-22,Life Cat Pouch - Kitten Salmon,Makanan,1,50000,50000,Transfer
TX-20240304-004,2024-03-04,Kong Classic Dog Chew Toy,Mainan,4,130000,520000,Tunai
TX-20240407-002,2024-04-07,Frontline Plus Flea & Tick Treatment,Obat Hewan,8,130000,1040000,QRIS
TX-20240218-004,2024-02-18,EzyDog Chest Plate Harness for Dogs,Aksesoris,1,55000,55000,Transfer
TX-20240913-003,2024-09-13,Trixie Cat Laser Pointer,Mainan,5,250000,1250000,Transfer
TX-20240805-003,2024-08-05,Life Cat Can - Kitten Tuna,Makanan,8,12000,96000,Transfer
TX-20240409-003,2024-04-09,Life Cat Pouch - Chicken Adult,Makanan,7,4500,31500,Transfer
TX-20241017-003,2024-10-17,Life Cat Pouch - Salmon Adult,Makanan,6,12000,72000,QRIS
TX-20240827-005,2024-08-27,Nutri-Vet Multivitamin Chewable,Obat Hewan,8,130000,1040000,QRIS
TX-20240731-003,2024-07-31,Life Cat Pouch Dus,Makanan,3,130000,390000,Transfer
TX-20240418-005,2024-04-18,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,7,130000,910000,QRIS
TX-20240311-005,2024-03-11,Kong Puppy Teething Stick,Mainan,4,55000,220000,Tunai
TX-20240122-004,2024-01-22,Life Cat Pouch - Chicken Adult,Makanan,10,250000,2500000,Transfer
TX-20241028-002,2024-10-28,Life Cat Tofu - Macha,Makanan,4,12000,48000,Tunai
TX-20241124-004,2024-11-24,Drontal Cat Dewormer,Obat Hewan,10,12000,120000,Transfer
TX-20240430-004,2024-04-30,Kong Classic Dog Chew Toy,Mainan,9,250000,2250000,Tunai
TX-20240811-003,2024-08-11,Kong Puppy Teething Stick,Mainan,5,250000,1250000,QRIS
TX-20240410-003,2024-04-10,EzyDog Chest Plate Harness for Dogs,Aksesoris,8,130000,1040000,Tunai
TX-20240418-006,2024-04-18,Trixie Cat Tunnel,Mainan,10,4500,45000,QRIS
TX-20240704-005,2024-07-04,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,10,55000,550000,Tunai
TX-20240217-002,2024-02-17,Drontal Cat Dewormer,Obat Hewan,2,55000,110000,QRIS
TX-20240723-003,2024-07-23,Life Cat Pouch - Kitten Chicken,Makanan,6,130000,780000,Transfer
TX-20240508-005,2024-05-08,Life Cat Tofu - Mango,Makanan,1,50000,50000,Tunai
TX-20241019-003,2024-10-19,EzyDog Chest Plate Harness for Dogs,Aksesoris,10,12000,120000,Tunai
TX-20240920-004,2024-09-20,Trixie Cat Tunnel,Mainan,2,4500,9000,Tunai
TX-20240904-005,2024-09-04,Frontline Plus Flea & Tick Treatment,Obat Hewan,1,130000,130000,Tunai
TX-20241023-002,2024-10-23,Drontal Cat Dewormer,Obat Hewan,3,4500,13500,Tunai
TX-20240422-003,2024-04-22,Frontline Plus Flea & Tick Treatment,Obat Hewan,10,55000,550000,Transfer
TX-20240412-003,2024-04-12,Drontal Cat Dewormer,Obat Hewan,10,250000,2500000,Transfer
TX-20240523-003,2024-05-23,Life Cat Pouch - Salmon Adult,Makanan,10,4500,45000,QRIS
TX-20241117-003,2024-11-17,Seresto Flea and Tick Collar for Dogs,Obat Hewan,1,12000,12000,QRIS
TX-20240122-005,2024-01-22,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,6,50000,300000,Tunai
TX-20240303-004,2024-03-03,Rogz Utility Dog Leash - Medium,Aksesoris,3,12000,36000,Transfer
TX-20240105-003,2024-01-05,Kong Classic Dog Chew Toy,Mainan,10,55000,550000,QRIS
TX-20240131-004,2024-01-31,Rogz Utility Dog Leash - Medium,Aksesoris,8,4500,36000,Transfer
TX-20240103-005,2024-01-03,Nutri-Vet Multivitamin Chewable,Obat Hewan,3,12000,36000,Tunai
TX-20241017-004,2024-10-17,Seresto Flea and Tick Collar for Dogs,Obat Hewan,8,12000,96000,QRIS
TX-20240330-003,2024-03-30,Trixie Cat Laser Pointer,Mainan,2,250000,500000,Transfer
TX-20240317-005,2024-03-17,EzyDog Chest Plate Harness for Dogs,Aksesoris,6,250000,1500000,Tunai
TX-20241018-002,2024-10-18,Nutri-Vet Multivitamin Chewable,Obat Hewan,8,250000,2000000,Transfer
TX-20240802-005,2024-08-02,Life Cat Can - Kitten Tuna,Makanan,3,130000,390000,QRIS
TX-20241014-002,2024-10-14,Rogz Utility Dog Leash - Medium,Aksesoris,5,4500,22500,Transfer
TX-20240130-005,2024-01-30,Life Cat Can - Chicken,Makanan,8,130000,1040000,QRIS
TX-20240714-003,2024-07-14,Trixie Cat Laser Pointer,Mainan,9,55000,495000,Transfer
TX-20240422-004,2024-04-22,Life Cat Pouch - Kitten Salmon,Makanan,1,130000,130000,Tunai
TX-20241126-004,2024-11-26,Life Cat Pouch - Chicken Tuna Adult,Makanan,2,55000,110000,Transfer
TX-20240605-002,2024-06-05,Life Cat Pouch - Kitten Tuna,Makanan,8,12000,96000,Tunai
TX-20240816-007,2024-08-16,Life Cat Can - Chicken,Makanan,10,50000,500000,Transfer
TX-20240923-005,2024-09-23,Kong Puppy Teething Stick,Mainan,8,130000,1040000,Transfer
TX-20240119-002,2024-01-19,Life Cat Pouch - Chicken Adult,Makanan,5,4500,22500,QRIS
TX-20241023-003,2024-10-23,Life Cat Tofu - Macha,Makanan,5,4500,22500,Tunai
TX-20240425-006,2024-04-25,Trixie Cat Scratching Post,Mainan,8,12000,96000,Tunai
TX-20240512-005,2024-05-12,Life Cat Can - Chicken,Makanan,8,50000,400000,Tunai
TX-20240820-007,2024-08-20,Trixie Cat Laser Pointer,Mainan,1,250000,250000,Tunai
TX-20240523-004,2024-05-23,Life Cat Pouch - Chicken Adult,Makanan,10,55000,550000,Tunai
TX-20241005-005,2024-10-05,Kong Puppy Teething Stick,Mainan,6,50000,300000,Transfer
TX-20240501-003,2024-05-01,Life Cat Pouch Dus,Makanan,7,4500,31500,Transfer
TX-20240314-002,2024-03-14,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,3,4500,13500,Transfer
TX-20241022-006,2024-10-22,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,7,250000,1750000,QRIS
TX-20240604-004,2024-06-04,Frontline Plus Flea & Tick Treatment,Obat Hewan,4,12000,48000,Tunai
TX-20240512-006,2024-05-12,Trixie Cat Scratching Post,Mainan,8,130000,1040000,QRIS
TX-20240831-004,2024-08-31,Trixie Cat Scratching Post,Mainan,3,12000,36000,Tunai
TX-20240923-006,2024-09-23,Nutri-Vet Multivitamin Chewable,Obat Hewan,1,130000,130000,Tunai
TX-20240805-004,2024-08-05,Life Cat Can - Tuna,Makanan,7,130000,910000,Tunai
TX-20240331-001,2024-03-31,Life Cat Can - Kitten Salmon,Makanan,6,50000,300000,Transfer
TX-20240822-003,2024-08-22,Life Cat Tofu - Macha,Makanan,8,50000,400000,Tunai
TX-20240828-004,2024-08-28,Seresto Flea and Tick Collar for Dogs,Obat Hewan,7,250000,1750000,QRIS
TX-20240621-002,2024-06-21,Kong Classic Dog Chew Toy,Mainan,6,12000,72000,QRIS
TX-20240110-003,2024-01-10,Seresto Flea and Tick Collar for Dogs,Obat Hewan,4,130000,520000,QRIS
TX-20240926-005,2024-09-26,Seresto Flea and Tick Collar for Dogs,Obat Hewan,4,130000,520000,Tunai
TX-20240915-006,2024-09-15,Life Cat Pouch - Chicken Tuna Adult,Makanan,10,130000,1300000,QRIS
TX-20240119-003,2024-01-19,Rogz Utility Dog Leash - Medium,Aksesoris,10,50000,500000,Tunai
TX-20240731-004,2024-07-31,Trixie Cat Scratching Post,Mainan,8,4500,36000,QRIS
TX-20240217-003,2024-02-17,Life Cat Can - Tuna,Makanan,9,12000,108000,QRIS
TX-20241128-004,2024-11-28,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,9,50000,450000,Transfer
TX-20240819-004,2024-08-19,Seresto Flea and Tick Collar for Dogs,Obat Hewan,4,12000,48000,QRIS
TX-20240602-005,2024-06-02,Life Cat Pouch - Kitten Salmon,Makanan,9,130000,1170000,Transfer
TX-20240407-003,2024-04-07,Life Cat Can - Kitten Salmon,Makanan,3,55000,165000,Transfer
TX-20240210-003,2024-02-10,EzyDog Chest Plate Harness for Dogs,Aksesoris,4,4500,18000,QRIS
TX-20240313-003,2024-03-13,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,7,50000,350000,Transfer
TX-20240929-003,2024-09-29,Trixie Cat Laser Pointer,Mainan,1,250000,250000,Transfer
TX-20240214-002,2024-02-14,Life Cat Tofu - Macha,Makanan,2,250000,500000,Transfer
TX-20240210-004,2024-02-10,Life Cat Can - Tuna,Makanan,4,12000,48000,Tunai
TX-20241005-006,2024-10-05,Trixie Cat Laser Pointer,Mainan,7,4500,31500,Tunai
TX-20241104-006,2024-11-04,Frontline Plus Flea & Tick Treatment,Obat Hewan,4,250000,1000000,QRIS
TX-20240509-002,2024-05-09,Life Cat Pouch - Chicken Adult,Makanan,7,4500,31500,QRIS
TX-20240220-003,2024-02-20,Kong Puppy Teething Stick,Mainan,7,50000,350000,Tunai
TX-20241113-003,2024-11-13,Life Cat Can - Tuna,Makanan,1,130000,130000,Transfer
TX-20240213-006,2024-02-13,Kong Classic Dog Chew Toy,Mainan,10,50000,500000,QRIS
TX-20240602-006,2024-06-02,Rogz Utility Dog Leash - Medium,Aksesoris,2,250000,500000,QRIS
TX-20240426-003,2024-04-26,Life Cat Pouch - Salmon Adult,Makanan,5,50000,250000,QRIS
TX-20241127-003,2024-11-27,Trixie Cat Laser Pointer,Mainan,3,50000,150000,QRIS
TX-20240721-005,2024-07-21,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,2,50000,100000,Transfer
TX-20240112-004,2024-01-12,Kong Puppy Teething Stick,Mainan,4,55000,220000,QRIS
TX-20240828-005,2024-08-28,Life Cat Pouch Dus,Makanan,10,55000,550000,Transfer
TX-20240410-004,2024-04-10,Life Cat Can - Chicken,Makanan,9,50000,450000,Transfer
TX-20240517-001,2024-05-17,Rogz Utility Dog Leash - Medium,Aksesoris,8,4500,36000,QRIS
TX-20240425-007,2024-04-25,Kong Puppy Teething Stick,Mainan,9,12000,108000,QRIS
TX-20240930-004,2024-09-30,Life Cat Pouch - Salmon Adult,Makanan,2,50000,100000,QRIS
TX-20240326-002,2024-03-26,Life Cat Pouch - Chicken Adult,Makanan,10,250000,2500000,Transfer
TX-20240114-004,2024-01-14,Trixie Cat Tunnel,Mainan,3,4500,13500,Transfer
TX-20240606-003,2024-06-06,Life Cat Tofu - Mango,Makanan,3,250000,750000,Tunai
TX-20240713-003,2024-07-13,Life Cat Pouch - Salmon Adult,Makanan,7,50000,350000,Transfer
TX-20240420-002,2024-04-20,Kong Classic Dog Chew Toy,Mainan,8,55000,440000,QRIS
TX-20240205-005,2024-02-05,Life Cat Tofu - Macha,Makanan,7,130000,910000,Transfer
TX-20240414-002,2024-04-14,Trixie Cat Tunnel,Mainan,9,55000,495000,QRIS
TX-20240526-005,2024-05-26,Life Cat Can - Chicken,Makanan,3,4500,13500,QRIS
TX-20240319-002,2024-03-19,Life Cat Pouch - Salmon Adult,Makanan,1,130000,130000,Tunai
TX-20240501-004,2024-05-01,Life Cat Tofu - Mango,Makanan,6,50000,300000,QRIS
TX-20240720-005,2024-07-20,Kong Puppy Teething Stick,Mainan,3,55000,165000,QRIS
TX-20241012-002,2024-10-12,Kong Classic Dog Chew Toy,Mainan,8,50000,400000,Tunai
TX-20241122-003,2024-11-22,Rogz Utility Dog Leash - Medium,Aksesoris,9,250000,2250000,Transfer
TX-20241001-003,2024-10-01,Life Cat Pouch - Salmon Adult,Makanan,6,50000,300000,QRIS
TX-20240418-007,2024-04-18,Life Cat Can - Kitten Tuna,Makanan,8,12000,96000,Transfer
TX-20240522-006,2024-05-22,Life Cat Tofu - Mango,Makanan,8,12000,96000,Tunai
TX-20240815-002,2024-08-15,Nutri-Vet Multivitamin Chewable,Obat Hewan,9,250000,2250000,Transfer
TX-20241002-004,2024-10-02,Kong Classic Dog Chew Toy,Mainan,3,4500,13500,Transfer
TX-20240318-006,2024-03-18,EzyDog Chest Plate Harness for Dogs,Aksesoris,7,130000,910000,QRIS
TX-20241115-005,2024-11-15,Life Cat Tofu - Mango,Makanan,2,130000,260000,Tunai
TX-20240101-002,2024-01-01,Trixie Cat Tunnel,Mainan,10,4500,45000,Transfer
TX-20240608-005,2024-06-08,Life Cat Can - Tuna,Makanan,5,130000,650000,Tunai
TX-20240214-003,2024-02-14,Kong Puppy Teething Stick,Mainan,2,250000,500000,QRIS
TX-20240326-003,2024-03-26,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,2,12000,24000,Transfer
TX-20240402-004,2024-04-02,Nutri-Vet Multivitamin Chewable,Obat Hewan,3,250000,750000,Tunai
TX-20240910-003,2024-09-10,Trixie Cat Scratching Post,Mainan,3,50000,150000,Tunai
TX-20240928-004,2024-09-28,Life Cat Pouch - Salmon Adult,Makanan,2,250000,500000,Tunai
TX-20240111-002,2024-01-11,Kong Puppy Teething Stick,Mainan,3,250000,750000,QRIS
TX-20240204-002,2024-02-04,Life Cat Can - Chicken,Makanan,7,55000,385000,QRIS
TX-20240103-006,2024-01-03,Trixie Cat Tunnel,Mainan,2,12000,24000,QRIS
TX-20240428-007,2024-04-28,Kong Puppy Teething Stick,Mainan,10,12000,120000,Tunai
TX-20240904-006,2024-09-04,Life Cat Tofu - Mango,Makanan,4,55000,220000,QRIS
TX-20240124-007,2024-01-24,Frontline Plus Flea & Tick Treatment,Obat Hewan,6,4500,27000,QRIS
TX-20240830-002,2024-08-30,Life Cat Tofu - Mango,Makanan,1,130000,130000,QRIS
TX-20240814-007,2024-08-14,Rogz Utility Dog Leash - Medium,Aksesoris,1,4500,4500,Tunai
TX-20240825-008,2024-08-25,Life Cat Pouch - Chicken Adult,Makanan,4,250000,1000000,Tunai
TX-20240217-004,2024-02-17,Drontal Cat Dewormer,Obat Hewan,5,250000,1250000,Transfer
TX-20240510-006,2024-05-10,Life Cat Pouch - Chicken Adult,Makanan,6,250000,1500000,Transfer
TX-20240505-003,2024-05-05,Life Cat Pouch - Kitten Tuna,Makanan,8,130000,1040000,Tunai
TX-20240204-003,2024-02-04,Life Cat Pouch - Kitten Tuna,Makanan,5,250000,1250000,Transfer
TX-20240125-005,2024-01-25,Life Cat Pouch Dus,Makanan,2,4500,9000,Tunai
TX-20240217-005,2024-02-17,Beaphar Ear Cleaner for Dogs & Cats,Obat Hewan,5,130000,650000,Tunai
TX-20240912-007,2024-09-12,Life Cat Pouch - Salmon Adult,Makanan,1,250000,250000,Tunai
TX-20241113-004,2024-11-13,Frontline Plus Flea & Tick Treatment,Obat Hewan,5,55000,275000,Transfer
TX-20240805-005,2024-08-05,Life Cat Tofu - Macha,Makanan,5,55000,275000,QRIS
TX-20241201-002,2024-12-01,Frontline Plus Flea & Tick Treatment,Obat Hewan,8,4500,36000,Tunai
TX-20241027-003,2024-10-27,Life Cat Pouch - Kitten Salmon,Makanan,8,50000,400000,Tunai
TX-20240402-005,2024-04-02,Seresto Flea and Tick Collar for Dogs,Obat Hewan,3,50000,150000,QRIS
TX-20240717-003,2024-07-17,EzyDog Chest Plate Harness for Dogs,Aksesoris,4,50000,200000,Transfer
TX-20241016-004,2024-10-16,Kong Classic Dog Chew Toy,Mainan,9,50000,450000,Transfer
TX-20240106-003,2024-01-06,Life Cat Pouch - Chicken Tuna Adult,Makanan,3,4500,13500,Tunai
TX-20240513-006,2024-05-13,Life Cat Pouch - Salmon Adult,Makanan,5,4500,22500,Transfer
TX-20240611-007,2024-06-11,Life Cat Can - Chicken,Makanan,5,50000,250000,Transfer
TX-20241021-003,2024-10-21,Life Cat Pouch - Kitten Salmon,Makanan,8,12000,96000,QRIS
TX-20240416-002,2024-04-16,Life Cat Can - Kitten Tuna,Makanan,4,4500,18000,QRIS
TX-20240122-006,2024-01-22,Trixie Cat Laser Pointer,Mainan,7,50000,350000,Transfer
TX-20240720-006,2024-07-20,Trixie Cat Tunnel,Mainan,6,12000,72000,QRIS
TX-20240127-003,2024-01-27,Life Cat Pouch - Chicken Tuna Adult,Makanan,7,55000,385000,Transfer
TX-20240103-007,2024-01-03,Trixie Cat Scratching Post,Mainan,2,50000,100000,Transfer
TX-20240515-003,2024-05-15,Kong Classic Dog Chew Toy,Mainan,6,55000,330000,Tunai
TX-20240806-004,2024-08-06,Life Cat Pouch - Chicken Tuna Adult,Makanan,2,130000,260000,Tunai
TX-20240427-004,2024-04-27,Kong Classic Dog Chew Toy,Mainan,9,50000,450000,Transfer
TX-20240711-003,2024-07-11,Life Cat Pouch - Kitten Chicken,Makanan,4,130000,520000,Transfer
TX-20240830-003,2024-08-30,Trixie Cat Laser Pointer,Mainan,2,130000,260000,Tunai
TX-20240710-003,2024-07-10,Life Cat Pouch - Chicken Adult,Makanan,2,250000,500000,QRIS
TX-20240202-004,2024-02-02,EzyDog Chest Plate Harness for Dogs,Aksesoris,5,4500,22500,Transfer
TX-20240906-006,2024-09-06,Life Cat Can - Kitten Salmon,Makanan,6,12000,72000,QRIS
TX-20241015-003,2024-10-15,Life Cat Tofu - Macha,Makanan,8,55000,440000,QRIS
TX-20240513-007,2024-05-13,Life Cat Can - Tuna,Makanan,3,130000,390000,Transfer
TX-20240704-006,2024-07-04,Trixie Cat Laser Pointer,Mainan,5,12000,60000,Transfer
TX-20240706-001,2024-07-06,Trixie Cat Tunnel,Mainan,5,250000,1250000,Transfer
TX-20240419-003,2024-04-19,Life Cat Pouch Dus,Makanan,9,12000,108000,QRIS
TX-20241117-004,2024-11-17,Life Cat Can - Chicken,Makanan,8,4500,36000,Tunai
TX-20240503-003,2024-05-03,Life Cat Pouch - Chicken Adult,Makanan,3,50000,150000,Transfer
TX-20240320-003,2024-03-20,Life Cat Pouch - Salmon Adult,Makanan,7,130000,910000,QRIS
TX-20240924-007,2024-09-24,EzyDog Chest Plate Harness for Dogs,Aksesoris,5,250000,1250000,Tunai
TX-20241002-005,2024-10-02,Kong Classic Dog Chew Toy,Mainan,4,50000,200000,Tunai
TX-20240709-003,2024-07-09,Seresto Flea and Tick Collar for Dogs,Obat Hewan,8,250000,2000000,Transfer
TX-20240603-003,2024-06-03,Frontline Plus Flea & Tick Treatment,Obat Hewan,7,4500,31500,QRIS
TX-20240508-006,2024-05-08,Life Cat Pouch - Kitten Salmon,Makanan,8,55000,440000,Transfer
