id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
LjX21loj,2024-09-05,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,43953,qris
TnQr90IA,2024-10-28,1,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,100000,qris
DPDw8BFA,2024-10-20,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,47000,qris
BoyB1I69,2024-07-17,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,64721,Cash
pdOZEVNo,2024-08-25,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,51435,qris
Pai3b6MC,2024-03-24,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,8953,qris
1gHHVZBQ,2024-11-04,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,139435,qris
AVBJw3cl,2024-10-23,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,29500,Cash
x1bg86I6,2024-06-07,4,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,158435,qris
nxk3rA0A,2024-05-08,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,125833,Debit Card
sKRmuSpl,2024-02-24,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,80268,Cash
z1WbUFlY,2024-04-30,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Anjing Kong,Mainan Anjing,20000.0,92357,qris
oEptX042,2024-12-14,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,24500,Debit Card
V5LccaMd,2024-06-17,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,92286,Cash
7HG2Kyfw,2024-07-09,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,112857,Debit Card
OCPpbGoS,2024-10-10,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,8888,Cash
66WLNUeQ,2024-10-17,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,13323,Cash
0iNkCDQI,2024-08-25,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,99833,qris
PjULxIUb,2024-11-01,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,144477,Debit Card
AtARdBVc,2024-04-26,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,66453,qris
Ha0FuiwF,2024-04-12,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,23935,qris
72gluhkZ,2024-04-27,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,90833,Cash
x6N9QoYL,2024-08-20,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,84703,Cash
Qpu8tnmM,2024-10-17,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,66833,Debit Card
xRxzdw5m,2024-10-31,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,31435,Cash
ju5iVdpI,2024-05-28,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,16435,Debit Card
uLGH3khf,2024-01-03,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,70000,Debit Card
a9xpOqBA,2024-03-14,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,107857,qris
JVxXWmqR,2024-11-25,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,27435,qris
4KAArYa1,2024-03-09,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,38024,Debit Card
E6z2oyjn,2024-08-16,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,78500,Debit Card
UeY4v27a,2024-11-24,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,51435,Cash
FRGZQ1fC,2024-10-21,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,128000,Cash
LtAOaR5v,2024-03-28,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,39435,qris
XImBiZag,2024-04-22,3,Life Cat Can - Tuna,Makanan Kucing,11000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,86268,Cash
QHv2gooJ,2024-01-27,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,19870,Cash
giDSl9YX,2024-09-25,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,24435,Cash
mTcjOFdo,2024-12-24,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,152833,Debit Card
vKohVHyl,2024-06-18,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,230666,Debit Card
rMmKtBdC,2024-03-17,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,85286,Cash
7VJZDHgp,2024-12-05,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,16500,Debit Card
Ch2qnLju,2024-06-22,5,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,30435,Cash
xw2we31C,2024-09-13,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,75268,Debit Card
4QmKWUCI,2024-05-07,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,90833,qris
wBxbWO4e,2024-03-12,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,80268,Debit Card
6OTFvkPI,2024-03-28,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,90833,Cash
KAosAr2L,2024-05-20,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,65935,Cash
LJ6Bf03N,2024-04-14,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,39435,Debit Card
J74Clpq5,2024-10-04,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,66833,Debit Card
4a2UAA5D,2024-06-05,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,79721,Cash
kydkmuqA,2024-04-30,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,43935,Debit Card
tIcuXaSi,2024-12-23,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,24435,Cash
ImSxcWi2,2024-05-24,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,163833,Cash
gyXAYUOX,2024-05-01,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,64435,Debit Card
4qums0mN,2024-06-25,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,128870,Cash
A3FU9oqF,2024-11-18,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,qris
skSD6CDE,2024-03-20,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,72286,qris
Usfehc8Z,2024-12-30,1,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,136833,Debit Card
Wm95AYDq,2024-09-12,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,60268,Debit Card
EST3Ahxh,2024-08-07,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,155000,Cash
ZA6jnA7k,2024-12-17,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,Cash
U9D0MqDI,2024-02-04,1,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,62000,qris
dHPfHByv,2024-06-05,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,42500,Cash
KbJKunvU,2024-12-14,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,8953,Cash
YwIhuxVB,2024-08-26,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,144500,qris
wY5yx7Wu,2024-12-06,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,117833,Cash
MmRgp2nP,2024-05-23,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,54453,Cash
SHZQoFAG,2024-04-27,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,60286,Cash
sDOR2V9P,2024-07-19,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,57000,Cash
Zse0pZor,2024-02-28,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Mainan Anjing Kong,Mainan Anjing,20000.0,53870,qris
Vzucikqe,2024-09-04,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,133000,Cash
QgLXoZso,2024-10-10,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,91459,Debit Card
XUP9nKMj,2024-12-04,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,72000,qris
HAdnzz67,2024-03-31,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,97357,Debit Card
YYPvmihD,2024-01-17,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,28524,Cash
hmpi20QV,2024-02-06,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,27435,qris
TAdkWeoL,2024-05-23,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,27024,Debit Card
T45mjW6B,2024-03-22,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,8870,Debit Card
k8I2orsA,2024-04-14,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,28477,Cash
8BVDXVXq,2024-10-31,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20935,Cash
BNNFziTD,2024-05-13,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,92833,Cash
bshU8EZj,2024-11-21,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,172721,qris
1mEzF3ZE,2024-04-09,2,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,81000,qris
eKG1cT3C,2024-01-17,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,64453,qris
SjwGjjb1,2024-03-03,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,43953,qris
cKnU7GJE,2024-09-17,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,36453,Debit Card
OshjLZqZ,2024-09-03,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,87024,Debit Card
WwgG1I61,2024-07-01,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49435,Cash
vENXWJlP,2024-06-18,2,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,168435,Cash
ZhtqaQln,2024-12-17,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,31000,qris
5Z80XqVS,2024-05-23,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,26000,Cash
blNr44rt,2024-03-23,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,105286,Debit Card
28dgeHPg,2024-02-04,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,51435,qris
t6W3f6Aw,2024-12-04,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,15453,Debit Card
ls8QQ2fF,2024-09-20,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,136459,Cash
x4abp7fb,2024-04-26,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,128000,Cash
8N3tWoqQ,2024-10-18,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,116935,qris
ydnmF2ih,2024-07-21,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,31435,Cash
WebAIERt,2024-10-18,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,61524,qris
BK5XP5XY,2024-08-10,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,131119,Debit Card
CRmmDocO,2024-03-17,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,28477,Cash
ShbfEs3E,2024-04-06,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,220857,qris
p974r4H4,2024-11-12,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,8870,Debit Card
d23IWDzd,2024-04-21,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,136119,qris
L8ft8mj5,2024-10-13,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,65435,Cash
O2T3P3Ka,2024-03-02,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,20894,Cash
une9SGVe,2024-06-20,5,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,166870,Debit Card
Qmmk8UMp,2024-04-14,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,163833,Cash
i0wOHJpW,2024-08-20,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,127833,Debit Card
n1NSSD7N,2024-08-23,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,81453,Debit Card
r9zxhAl4,2024-03-16,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,80833,qris
ZOh7m2uV,2024-06-10,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,29435,Cash
eS79gkNp,2024-06-27,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,101453,Debit Card
kBsxMeQY,2024-03-18,5,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,61000,Debit Card
B2I6BgNu,2024-12-12,1,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,182000,Cash
Kv0qzBiY,2024-12-14,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,200833,Cash
RBzaQeL9,2024-03-18,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,129857,Debit Card
uBuYzvjQ,2024-03-25,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,79024,Debit Card
x808ylvf,2024-01-17,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,27000,Debit Card
D6lKz6Hl,2024-10-17,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,41459,qris
QQvN6w8B,2024-09-01,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,61435,Debit Card
oIxjpnT1,2024-01-31,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,213000,qris
a8JGL07x,2024-12-18,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,122268,qris
