id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
2Awb7pTv,2024-05-01,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54453,Credit Card
Tr5Rqljv,2024-05-04,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,48870,Credit Card
90y64y26,2024-09-05,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,24435,Debit Card
3ukmynmo,2024-06-09,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,173690,Debit Card
Hq3RkXGL,2024-06-01,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,90833,Cash
MRnQpu64,2024-07-17,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,134000,Cash
qeEKOOWo,2024-11-17,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,85000,Credit Card
qs7TTat8,2024-06-29,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,82000,Credit Card
INdZNg5C,2024-08-04,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,23000,Debit Card
3B5kBy96,2024-12-07,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,52000,Cash
jDsCrnBI,2024-07-29,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,71268,Debit Card
zx0EnO6T,2024-05-17,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,62000,Cash
q0ew4npY,2024-10-26,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,124524,Debit Card
kEhtSfCx,2024-01-10,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,124459,Cash
OUkGh4Jr,2024-06-08,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,119000,Credit Card
Hgf2XGu3,2024-03-10,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49435,Credit Card
gvYSma5L,2024-03-09,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,89768,Debit Card
Ggy178DE,2024-10-23,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,8935,Debit Card
v1YH9V2T,2024-02-16,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Credit Card
w7rb0GRm,2024-09-25,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,100833,Credit Card
qhkxwRFM,2024-10-26,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,147453,Cash
7JL1DwoC,2024-12-12,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,124453,Credit Card
mXyQSXRI,2024-06-25,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Tuna,Makanan Kucing,11000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,101000,Credit Card
koNjcmVv,2024-08-18,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,134453,Debit Card
FIW2XbJm,2024-11-08,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,74435,Debit Card
dgOyubKR,2024-07-30,1,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,60000,Debit Card
Ktq7ja2H,2024-03-14,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,16453,Credit Card
MZM27drZ,2024-05-18,5,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,193000,Credit Card
YNXmcjTg,2024-12-05,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,72024,Credit Card
3UejkkAX,2024-09-12,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,53870,Debit Card
07urvepJ,2024-06-20,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,Debit Card
Vz9NEIWY,2024-07-27,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Anjing Kong,Mainan Anjing,20000.0,177500,Debit Card
e5xRORo2,2024-03-11,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,95268,Cash
wLPCkBGH,2024-07-28,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,95268,Credit Card
Z5jGc37O,2024-02-23,1,Mainan Anjing Kong,Mainan Anjing,20000,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,105000,Credit Card
vUMJdT5e,2024-11-04,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,48024,Debit Card
qwe7zxv0,2024-01-25,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,28323,Cash
a0wpMGL0,2024-11-10,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,157435,Debit Card
5seO3b8Z,2024-04-21,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,86833,Debit Card
RKmpnwll,2024-01-16,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,63435,Credit Card
CrnCqu8I,2024-05-12,2,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Ikan Gupi,Makanan Ikan,35000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,87024,Debit Card
b3w0ALsY,2024-05-13,1,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,81000,Debit Card
mDDbCYuG,2024-09-08,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,31888,Credit Card
ZkLkP9ft,2024-08-11,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,90833,Credit Card
ngxS8jNO,2024-05-21,3,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,134435,Cash
Ybbtth64,2024-09-10,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,36435,Cash
rA0wDkdO,2024-07-03,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,28870,Cash
TEygUJRn,2024-02-15,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,231666,Debit Card
weImCl7s,2024-05-08,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,37024,Debit Card
WfGZJ8ch,2024-06-18,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,41435,Credit Card
ME5TJrdI,2024-12-21,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,132833,Cash
O6NEyczj,2024-12-31,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,114721,Debit Card
4N8X5DLk,2024-07-25,4,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,65000,Cash
3BBjG9sn,2024-06-08,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,58870,Debit Card
vWlogtv2,2024-06-17,4,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,69435,Cash
qU4Qpo0K,2024-01-20,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,39000,Debit Card
YZyo6Ny6,2024-07-24,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,135477,Debit Card
YLT35m7s,2024-06-23,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,23888,Debit Card
fG8NmA8F,2024-03-05,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,155000,Cash
Q8LNaSqd,2024-09-14,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,132024,Debit Card
5uBRs1TA,2024-06-22,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,39024,Debit Card
dVTQx7O4,2024-03-15,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,67857,Credit Card
ayzjf0bT,2024-12-04,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Mainan Anjing Kong,Mainan Anjing,20000.0,48459,Cash
Dx64iBVd,2024-10-17,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60286,Cash
XnDq7awM,2024-01-17,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,23024,Cash
cZlC13aF,2024-01-01,4,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,105833,Credit Card
4jaeCw9e,2024-01-04,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,20935,Credit Card
QETBC1BF,2024-12-18,4,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,104435,Debit Card
tiOt146f,2024-07-15,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,103857,Credit Card
ScheQ9gm,2024-06-02,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,198833,Cash
At9sm3id,2024-10-24,5,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,96286,Debit Card
DCXQdRgs,2024-07-21,5,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,174833,Cash
GAfKWPuG,2024-10-01,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,57000,Cash
UCbwrreW,2024-08-01,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,73477,Debit Card
OnNykS39,2024-11-20,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20953,Credit Card
2kEIcTAG,2024-01-27,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,15453,Credit Card
3jdohVRZ,2024-07-07,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,46000,Debit Card
3jshXgC5,2024-06-02,4,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,26000,Credit Card
IPbayD1r,2024-06-22,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Mainan Anjing Kong,Mainan Anjing,20000.0,84768,Debit Card
vdXQUiXf,2024-04-04,1,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,163000,Credit Card
65682obt,2024-11-30,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,82833,Debit Card
n4OltAgo,2024-01-11,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,47024,Credit Card
cVnzJAwF,2024-08-23,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,167500,Cash
eEhoMKiK,2024-03-25,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,97292,Debit Card
YAJMEvnO,2024-12-14,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54500,Credit Card
fgOAxrD9,2024-11-01,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,82000,Credit Card
GcaLtSz4,2024-04-11,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,54435,Debit Card
yZPSc0uM,2024-11-19,5,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,66000,Cash
zk9RZIy1,2024-11-13,1,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,8870,Credit Card
2SiixTUi,2024-01-17,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,63935,Credit Card
n7wlajs7,2024-09-02,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,39870,Debit Card
PjrfosNb,2024-03-20,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,56000,Credit Card
UxCLnZmt,2024-10-30,1,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,117000,Debit Card
1Km7E1oe,2024-05-01,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,150833,Credit Card
TQV9ob45,2024-05-04,3,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,207453,Credit Card
IzcOJ9id,2024-01-29,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60268,Credit Card
0Ya8sfHi,2024-11-01,3,Mainan Anjing Kong,Mainan Anjing,20000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,46000,Cash
3V0ZTWZV,2024-08-20,1,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,65435,Debit Card
0sa5xkzL,2024-08-09,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,122268,Debit Card
DzjMknaL,2024-01-18,2,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,85000,Debit Card
EwWWsqwR,2024-07-18,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,57000,Cash
WORX5jOH,2024-05-24,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,94435,Credit Card
S4VKBne0,2024-04-21,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,69000,Credit Card
pe2mEwRj,2024-04-03,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,238833,Debit Card
ICFZb2Ry,2024-04-11,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,20870,Debit Card
Wb90ALrp,2024-05-24,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,86459,Credit Card
OSd5Kxe2,2024-05-09,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,107310,Debit Card
Pgop3O7u,2024-07-22,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,64935,Credit Card
owP7VonB,2024-04-14,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,28953,Credit Card
zOVOiv4O,2024-05-07,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Mainan Anjing Kong,Mainan Anjing,20000.0,91268,Cash
fTmBHy1K,2024-08-12,3,Hiasan Aquarium,Aksesoris Ikan,15000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,40000,Cash
rSctzsxw,2024-06-22,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,124524,Credit Card
qQgBdT5t,2024-10-23,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,16500,Cash
Tzvj6zBC,2024-04-04,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,76453,Credit Card
OyiXXatp,2024-01-28,1,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,59435,Debit Card
v20aY7IB,2024-11-18,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,87333,Cash
4rqqnGaQ,2024-08-02,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,35024,Debit Card
btZOpZrP,2024-12-10,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,48870,Debit Card
gSHaCIjY,2024-02-23,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,16435,Cash
PdP9ySRW,2024-07-12,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,96435,Debit Card
